n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
21 20 17313 28675 4 0.001137 
21 20 26112 29649 3 0.000057 
21 20 26112 29649 3 0.000057 
21 20 2265 28179 3 0.001606 
21 20 2265 28179 3 0.001617 
21 20 16171 22508 3 0.000442 
21 20 16171 22508 3 0.000442 
21 20 21946 29508 4 0.005821 
21 20 21946 29508 4 0.005816 
21 20 26985 2494 4 0.003608 
21 20 26985 2494 4 0.003751 
21 20 22916 24628 3 0.000021 
21 20 22916 24628 3 0.000021 
21 20 11096 24943 3 0.000030 
21 20 11096 24943 3 0.000032 
21 20 88 18454 3 0.001330 
21 20 88 18454 3 0.001368 
22 20 18275 13965 3 0.000672 
22 20 18275 13965 3 0.000662 
22 20 6148 19367 3 0.001139 
22 20 6148 19367 3 0.001009 
22 20 13325 10235 4 0.004185 
22 20 13325 10235 4 0.004145 
22 20 18121 5552 3 0.001713 
22 20 18121 5552 3 0.001710 
22 20 4038 1565 3 0.000881 
22 20 4038 1565 3 0.000877 
22 20 3403 17985 3 0.000348 
22 20 3403 17985 3 0.000373 
22 20 11163 7862 4 0.042728 
22 20 11163 7862 4 0.041590 
22 20 13960 12071 4 0.002401 
22 20 13960 12071 4 0.002424 
22 20 14537 22247 4 0.000792 
22 20 14537 22247 4 0.000758 
22 20 4961 8222 4 0.003672 
22 20 4961 8222 4 0.003634 
22 20 16169 18866 4 0.025147 
22 20 16169 18866 4 0.024965 
22 20 3414 24962 4 0.000054 
22 20 3414 24962 4 0.000054 
22 20 3725 24502 4 0.009045 
22 20 3725 24502 4 0.009126 
22 20 11644 20701 4 0.000751 
22 20 11644 20701 4 0.000745 
22 20 13663 22617 4 0.053743 
22 20 13663 22617 4 0.054804 
23 20 20203 18503 3 0.000067 
23 20 20203 18503 3 0.000083 
23 20 13323 15218 4 0.237704 
23 20 13323 15218 4 0.252614 
23 20 21605 7262 5 0.615738 
23 20 21605 7262 5 0.622936 
23 20 11632 25481 4 0.000240 
23 20 11632 25481 4 0.000253 
23 20 3499 27721 3 0.000358 
23 20 3499 27721 3 0.000367 
23 20 17508 9965 4 0.000418 
23 20 17508 9965 4 0.000407 
23 20 6864 17485 4 0.004510 
23 20 6864 17485 4 0.004443 
23 20 25899 19067 3 0.001381 
23 20 25899 19067 3 0.001351 
23 20 23199 27786 4 0.001543 
23 20 23199 27786 4 0.001408 
23 20 20101 278 4 0.025109 
23 20 20101 278 4 0.025874 
23 20 12827 16300 4 0.000548 
23 20 12827 16300 4 0.000563 
23 20 4133 4362 4 0.004681 
